miRNA	TARGETSCAN-WORM	TARGETSCAN-VERT	MICRORNA.ORG	DIANA-MICROT	TARGETSCAN-FLY	TARBASE	MIRTARBASE	MIRECORDS	MIRDB	TARGETMINER	RNA22-HSA	RNA22-MMU	RNA22-DME	RNA22-CEL	a.value	m.value	p.value	q.value	rank	estimatedDEG
hsa-miR-762	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-762")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0010313")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-762")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-762")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-762.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-762&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-5.9918566682682	-4.17801585938886	0.234353631643991	0.691670987995447	464	0
hsa-miR-6877-5p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	3.21405037595428	0.878616477224778	0.509039658158706	0.937922426033069	752	0
hsa-let-7c-3p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2.13056027646579	1.39372692701101	0.433273491832971	0.879330688201706	682	0
hsa-miR-3662	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-3662")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3662")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3662")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3662.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-3662&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-5.9918566682682	-5.43052176635796	0.1314626650108	0.565644390943363	322	0
hsa-miR-497-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0002820")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-497-5p")	none	none	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-497-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-497-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-497-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-497-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	4.30284788241574	1.08388025237841	0.241036859452959	0.691670987995447	483	0
hsa-miR-5684	none	none	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-5684")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-5684")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-5684.html")	none	none	none	none	0.430329240276542	-1.4824454078876	0.518726557414438	0.937922426033069	761	0
hsa-miR-1294	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-1294")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0005884")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-1294")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-1294")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-1294.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-1294&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	6.55132466044787	0.449510284472169	0.264093627326518	0.720538912351483	508	0
hsa-miR-345-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000772")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-345-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-345-5p")	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-345-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-345-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-345-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	9.27127672562933	0.0613715639955732	0.730500815137104	0.980922669745875	1029	0
hsa-miR-449b-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0003327")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-449b-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-449b-5p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-449b-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-449b-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-449b-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-449b-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-5.9918566682682	-5.53431412160968	0.0770672993415759	0.488545737964588	218	0
hsa-miR-627-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0003296")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-627-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-627-5p")	none	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-627-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	4.58441614245775	-1.31461727651116	0.103402772147377	0.519261747087913	276	0
hsa-miR-1260a	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0005911")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-1260a")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-1260a")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-1260a.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-1260a&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	11.794149430982	0.325169644649247	0.0217350358635735	0.36294891213148	83	0
hsa-miR-191-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000440")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-191-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-191-5p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-191-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-191-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-191-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-191-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	14.767032883237	-0.0495012915357975	0.700893549013622	0.973237860057672	998	0
hsa-miR-6879-3p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	-5.9918566682682	2.78130120505316	0.601734423678124	0.960202675951151	864	0
hsa-miR-99b-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000689")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-99b-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-99b-5p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-99b-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-99b-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-99b-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-99b-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	10.8425390113739	0.337175615153066	0.263422891340209	0.72040821830399	506	0
hsa-miR-100-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000098")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-100-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-100-5p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-100-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-100-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-100-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-100-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	10.6125932700995	0.309685360112516	0.126006627785362	0.558216737020538	312	0
hsa-miR-431-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004757")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-431-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-431-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-431-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-431-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-1.03587316150458	-5.10253936830605	0.0472610109310608	0.417850507567354	147	0
hsa-miR-217	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-217")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000274")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-217")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-217")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-217")	=HYPERLINK("http://mirecords.biolead.org/interactions.php?targetgene_type=refseq_acc&v=yes&mirna_acc=hsa-miR-217")	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-217")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-217.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-217&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	1.04528697846691	3.59714352020161	0.0655480284176676	0.451856863032637	201	0
hsa-miR-181d-3p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0.0980547034016046	-2.50749980018122	0.293033650263306	0.759587192862805	533	0
hsa-miR-129-2-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004605")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-129-2-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-129-2-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-129-2-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-129-2-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-0.117417552329571	1.16543387194305	0.609702368550735	0.960202675951151	875	0
hsa-miR-3127-5p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-3127-5p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0014990")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3127-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3127-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3127-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-3127-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	2.66115997011873	-0.413653169009597	0.76572397532561	0.983977818854161	1075	0
hsa-miR-1268b	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-1268b")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-1268b")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-1268b")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-1268b.html")	none	none	none	none	3.37902354813413	0.249897066019074	0.835835311149122	0.990022309510461	1169	0
hsa-miR-6774-3p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	-0.249119420613508	1.84477702286335	0.438162546339395	0.883707804795763	687	0
hsa-miR-939-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004982")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-939-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-939-5p")	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-939-5p")	none	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-939-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	4.33782255766887	1.5735516868656	0.0531075613603959	0.418728245064096	175	0
hsa-miR-3912-3p	none	none	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3912-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3912-3p")	none	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-3912-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	2.40271092283014	1.28461027426737	0.471606113903309	0.912204484566383	714	0
hsa-miR-504-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0002875")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-504-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-504-5p")	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-504-5p")	none	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-504-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	4.50563175573915	-0.286003571719501	0.72175658990322	0.980739836868494	1020	0
hsa-miR-7851-3p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	-5.9918566682682	-3.06258444264351	0.329278843146925	0.7937051766985	575	0
hsa-miR-30c-1-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004674")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-30c-1-3p")	none	none	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-30c-1-3p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-30c-1-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-30c-1-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-30c-1-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	3.76945588735183	-0.113489093714717	0.929470761270127	1	1285	0
hsa-miR-6879-5p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	-5.9918566682682	4.74295867276595	0.097999284722637	0.510282267885013	265	0
hsa-miR-28-3p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-28-3p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004502")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-28-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-28-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-28-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-28-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	11.1023005668725	-0.0324917254483221	0.900475060065464	0.996549874097889	1249	0
hsa-miR-4493	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-4493")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-4493")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-4493")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-4493.html")	none	none	none	none	-5.9918566682682	-4.0894848485229	0.220148622140504	0.686758830812266	443	0
hsa-miR-26b-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000083")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-26b-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-26b-5p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-26b-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-26b-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-26b-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-26b-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	14.2471535547245	-0.178187654176831	0.263397844278354	0.72040821830399	505	0
hsa-miR-6855-3p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1.22419921446725	-1.62791464850809	0.357454546513309	0.828481607805095	598	0
hsa-miR-3681-5p	none	none	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3681-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3681-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3681-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-3681-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-5.9918566682682	5.59484557871369	0.0453421831310681	0.417850507567354	142	0
hsa-miR-378e	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-378e")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-378e")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-378e")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-378e.html")	none	none	none	none	-0.105904507864975	0.255386333822926	0.871134038727457	0.992149836792166	1213	0
hsa-miR-3179	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-3179")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0015056")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3179")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3179")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3179.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-3179&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	3.24141824339524	-2.19635238749086	0.22840771646869	0.691670987995447	456	0
hsa-miR-4429	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-4429")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-4429")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-4429")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-4429.html")	none	none	none	none	2.80358505933915	0.540475382317704	0.345350771774298	0.816669789177331	586	0
hsa-miR-181c-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000258")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-181c-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-181c-5p")	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-181c-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-181c-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-181c-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	6.10011912024065	-0.608072220071279	0.223889720762566	0.691443058052208	448	0
hsa-miR-32-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004505")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-32-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-32-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-32-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-32-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	5.45512781547525	0.112470799075473	0.851007591467798	0.992149836792166	1184	0
hsa-miR-6802-5p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1.85749312433878	1.62973785298548	0.358837807279105	0.829393404507362	599	0
